Date,Day,Agent ID,Language,ACD Calls in 10 Sec,ACD Calls in 20 Sec,ABAN Calls in 10 Sec,Call Offered,ACD Calls,ABAN Calls,ACD Time,ACW Time,Hold Time,Held Calls,Company,Service Level %,Service Level Status,Avg Hold Time,Hold Time Status,Avg Handle Time,AHT Status
2023-07-18,Tuesday,AGT_022,Assamese,205,251,57,370,265,105,40047,8009,5339,55,Digitech,80.19169329073482,Penalty,20.147169811320754,Penalty,201.49056603773585,Good
2023-07-18,Tuesday,AGT_041,Hindi,629,1122,226,1582,1235,347,230957,46191,30794,305,Digitech,82.7433628318584,Penalty,24.934412955465586,Penalty,249.34574898785425,Penalty
2023-07-18,Tuesday,AGT_041,Bengali,99,185,42,243,185,58,31404,6280,4187,39,Digitech,92.03980099502488,Good,22.63243243243243,Penalty,226.32972972972973,Good
2023-07-18,Tuesday,AGT_041,Marathi,114,203,24,252,203,49,32338,6467,4311,23,Digitech,89.03508771929825,Good,21.236453201970445,Penalty,212.39408866995075,Good
2023-07-18,Tuesday,AGT_041,Telugu,145,164,41,229,164,65,25561,5112,3408,35,Digitech,87.2340425531915,Good,20.78048780487805,Penalty,207.8109756097561,Good
2023-07-18,Tuesday,AGT_041,Tamil,79,154,17,213,179,34,26717,5343,3562,54,Digitech,78.57142857142857,Penalty,19.899441340782122,Good,199.00558659217876,Good
2023-07-18,Tuesday,AGT_041,Gujarati,76,131,21,190,155,35,29239,5847,3898,37,Digitech,77.51479289940828,Penalty,25.148387096774194,Penalty,251.50967741935483,Penalty
2023-07-18,Tuesday,AGT_041,Urdu,53,95,9,131,112,19,17152,3430,2286,35,Digitech,77.8688524590164,Penalty,20.410714285714285,Penalty,204.17857142857142,Good
2023-07-18,Tuesday,AGT_041,Kannada,90,119,10,157,136,21,20316,4063,2708,25,Digitech,80.95238095238095,Penalty,19.91176470588235,Good,199.1691176470588,Good
2023-07-18,Tuesday,AGT_041,Odia,72,86,9,101,88,13,15637,3127,2084,25,Digitech,93.47826086956522,Good,23.681818181818183,Penalty,236.9090909090909,Good
2023-07-18,Tuesday,AGT_041,Malayalam,40,78,12,105,78,27,11751,2350,1566,14,Digitech,83.87096774193549,Penalty,20.076923076923077,Penalty,200.85897435897436,Good
2023-07-18,Tuesday,AGT_041,Punjabi,58,66,7,79,68,11,11267,2253,1502,15,Digitech,91.66666666666666,Good,22.08823529411765,Penalty,220.91176470588235,Good
2023-07-18,Tuesday,AGT_041,Assamese,235,294,34,362,294,68,52853,10570,7047,64,Digitech,89.63414634146342,Good,23.96938775510204,Penalty,239.69387755102042,Good
2023-07-18,Tuesday,AGT_002,Hindi,1103,1292,173,1640,1292,348,231387,46277,30851,320,Digitech,88.07089297886844,Good,23.878482972136222,Penalty,238.78869969040247,Good
2023-07-18,Tuesday,AGT_002,Bengali,150,211,41,286,228,58,39485,7897,5264,61,Digitech,86.12244897959184,Good,23.087719298245613,Penalty,230.90350877192984,Good
2023-07-18,Tuesday,AGT_002,Marathi,81,99,13,123,99,24,15887,3177,2118,24,Digitech,90.0,Good,21.393939393939394,Penalty,213.95959595959596,Good
2023-07-18,Tuesday,AGT_002,Telugu,103,179,16,231,197,34,32450,6490,4326,21,Digitech,83.25581395348837,Penalty,21.95939086294416,Penalty,219.62436548223351,Good
2023-07-18,Tuesday,AGT_002,Tamil,88,143,16,186,160,26,25010,5002,3334,58,Digitech,84.11764705882354,Penalty,20.8375,Penalty,208.4125,Good
2023-07-18,Tuesday,AGT_002,Gujarati,146,169,16,206,169,37,26115,5223,3482,18,Digitech,88.94736842105263,Good,20.60355029585799,Penalty,206.03550295857988,Good
2023-07-18,Tuesday,AGT_002,Urdu,91,105,6,150,142,8,24799,4959,3306,34,Digitech,72.91666666666666,Penalty,23.281690140845072,Penalty,232.8450704225352,Good
2023-07-18,Tuesday,AGT_002,Kannada,86,106,7,142,128,14,24270,4854,3236,34,Digitech,78.51851851851852,Penalty,25.28125,Penalty,252.8125,Penalty
2023-07-18,Tuesday,AGT_002,Odia,44,71,10,106,85,21,14026,2805,1870,11,Digitech,73.95833333333334,Penalty,22.0,Penalty,220.01176470588234,Good
2023-07-18,Tuesday,AGT_002,Malayalam,55,90,11,117,97,20,16703,3340,2227,24,Digitech,84.90566037735849,Penalty,22.95876288659794,Penalty,229.58762886597938,Good
2023-07-18,Tuesday,AGT_002,Punjabi,48,83,8,94,83,11,14446,2889,1926,15,Digitech,96.51162790697676,Good,23.204819277108435,Penalty,232.06024096385542,Good
2023-07-18,Tuesday,AGT_002,Assamese,145,182,27,238,182,56,34088,6817,4545,41,Digitech,86.25592417061611,Good,24.97252747252747,Penalty,249.72527472527472,Penalty
2023-07-18,Tuesday,AGT_001,Hindi,642,810,146,1214,967,247,148984,29796,19864,210,Digitech,75.84269662921348,Penalty,20.541882109617372,Penalty,205.4229576008273,Good
2023-07-18,Tuesday,AGT_001,Bengali,125,248,21,306,255,51,44172,8834,5889,77,Digitech,87.01754385964912,Good,23.094117647058823,Penalty,230.9607843137255,Good
2023-07-18,Tuesday,AGT_001,Marathi,158,191,17,245,219,26,34431,6886,4590,30,Digitech,83.77192982456141,Penalty,20.958904109589042,Penalty,209.62100456621005,Good
2023-07-18,Tuesday,AGT_001,Telugu,96,111,15,159,134,25,21280,4256,2837,18,Digitech,77.08333333333334,Penalty,21.171641791044777,Penalty,211.73880597014926,Good
2023-07-18,Tuesday,AGT_001,Tamil,101,159,8,189,175,14,25115,5023,3348,35,Digitech,87.84530386740332,Good,19.13142857142857,Good,191.34857142857143,Good
2023-07-18,Tuesday,AGT_001,Gujarati,138,155,11,173,155,18,27801,5560,3706,24,Digitech,95.67901234567901,Good,23.90967741935484,Penalty,239.14193548387098,Good
2023-07-18,Tuesday,AGT_001,Urdu,57,96,12,113,97,16,16120,3224,2149,24,Digitech,95.04950495049505,Good,22.15463917525773,Penalty,221.57731958762886,Good
2023-07-18,Tuesday,AGT_001,Kannada,55,82,18,105,82,23,12810,2562,1708,24,Digitech,94.25287356321839,Good,20.829268292682926,Penalty,208.29268292682926,Good
2023-07-18,Tuesday,AGT_001,Odia,71,88,18,117,92,25,14984,2996,1997,31,Digitech,88.88888888888889,Good,21.706521739130434,Penalty,217.1413043478261,Good
2023-07-18,Tuesday,AGT_001,Malayalam,75,94,4,106,94,12,16288,3257,2171,35,Digitech,92.15686274509804,Good,23.095744680851062,Penalty,231.0212765957447,Good
2023-07-18,Tuesday,AGT_001,Punjabi,37,65,6,78,65,13,9146,1829,1219,13,Digitech,90.27777777777779,Good,18.753846153846155,Good,187.6,Good
2023-07-18,Tuesday,AGT_001,Assamese,216,300,25,414,370,44,59911,11982,7988,112,Digitech,77.12082262210797,Penalty,21.589189189189188,Penalty,215.8945945945946,Good
2023-07-18,Tuesday,AGT_031,Hindi,907,1013,101,1302,1171,131,196764,39352,26235,452,Digitech,84.34637801831806,Penalty,22.403928266438943,Penalty,224.0401366353544,Good
2023-07-18,Tuesday,AGT_031,Bengali,155,212,37,320,262,58,36287,7257,4838,48,Digitech,74.91166077738515,Penalty,18.46564885496183,Good,184.66412213740458,Good
2023-07-18,Tuesday,AGT_031,Marathi,93,170,16,232,205,27,33573,6714,4476,24,Digitech,78.70370370370371,Penalty,21.834146341463416,Penalty,218.3560975609756,Good
2023-07-18,Tuesday,AGT_031,Telugu,146,195,17,227,201,26,33286,6657,4438,76,Digitech,92.85714285714286,Good,22.079601990049753,Penalty,220.80099502487562,Good
2023-07-18,Tuesday,AGT_031,Tamil,98,145,21,182,145,37,26509,5301,3534,38,Digitech,90.06211180124224,Good,24.372413793103448,Penalty,243.75172413793103,Penalty
2023-07-18,Tuesday,AGT_031,Gujarati,111,147,20,182,154,28,27533,5506,3671,45,Digitech,90.74074074074075,Good,23.837662337662337,Penalty,238.37662337662337,Good
2023-07-18,Tuesday,AGT_031,Urdu,76,98,10,125,108,17,14987,2997,1998,16,Digitech,85.21739130434783,Good,18.5,Good,185.0185185185185,Good
2023-07-18,Tuesday,AGT_031,Kannada,58,80,22,112,80,32,11938,2387,1591,24,Digitech,88.88888888888889,Good,19.8875,Good,198.95,Good
2023-07-18,Tuesday,AGT_031,Odia,58,91,8,108,97,11,15123,3024,2016,28,Digitech,91.0,Good,20.783505154639176,Penalty,207.8659793814433,Good
2023-07-18,Tuesday,AGT_031,Malayalam,41,73,9,107,87,20,15148,3029,2019,16,Digitech,74.48979591836735,Penalty,23.20689655172414,Penalty,232.13793103448276,Good
2023-07-18,Tuesday,AGT_031,Punjabi,49,68,8,82,69,13,10568,2113,1409,25,Digitech,91.8918918918919,Good,20.420289855072465,Penalty,204.20289855072463,Good
2023-07-18,Tuesday,AGT_031,Assamese,209,315,30,389,315,74,56520,11304,7536,43,Digitech,87.74373259052925,Good,23.923809523809524,Penalty,239.23809523809524,Good
2023-07-18,Tuesday,AGT_008,Hindi,972,1141,226,1539,1195,344,220695,44139,29426,370,Digitech,86.9002284843869,Good,24.624267782426777,Penalty,246.2426778242678,Penalty
2023-07-18,Tuesday,AGT_008,Bengali,134,223,28,261,223,38,32112,6422,4281,80,Digitech,95.70815450643777,Good,19.19730941704036,Good,191.99551569506727,Good
2023-07-18,Tuesday,AGT_008,Marathi,144,213,20,247,213,34,40116,8023,5348,29,Digitech,93.83259911894272,Good,25.107981220657276,Penalty,251.11267605633802,Penalty
2023-07-18,Tuesday,AGT_008,Telugu,98,113,5,140,133,7,23014,4602,3068,35,Digitech,83.7037037037037,Penalty,23.06766917293233,Penalty,230.70676691729324,Good
2023-07-18,Tuesday,AGT_008,Tamil,99,159,12,189,159,30,24670,4934,3289,45,Digitech,89.83050847457628,Good,20.68553459119497,Penalty,206.874213836478,Good
2023-07-18,Tuesday,AGT_008,Gujarati,116,142,6,164,156,8,24605,4921,3280,59,Digitech,89.87341772151899,Good,21.025641025641026,Penalty,210.2948717948718,Good
2023-07-18,Tuesday,AGT_008,Urdu,86,121,14,147,121,26,17818,3563,2375,45,Digitech,90.97744360902256,Good,19.628099173553718,Good,196.3305785123967,Good
2023-07-18,Tuesday,AGT_008,Kannada,51,100,19,145,119,26,19212,3842,2561,29,Digitech,79.36507936507937,Penalty,21.521008403361346,Penalty,215.25210084033614,Good
2023-07-18,Tuesday,AGT_008,Odia,54,77,6,110,99,11,14683,2936,1957,21,Digitech,74.03846153846155,Penalty,19.767676767676768,Good,197.73737373737373,Good
2023-07-18,Tuesday,AGT_008,Malayalam,71,99,5,112,99,13,14580,2916,1944,18,Digitech,92.5233644859813,Good,19.636363636363637,Good,196.36363636363637,Good
2023-07-18,Tuesday,AGT_008,Punjabi,43,49,6,66,58,8,10475,2095,1396,22,Digitech,81.66666666666667,Penalty,24.06896551724138,Penalty,240.79310344827587,Penalty
2023-07-18,Tuesday,AGT_008,Assamese,153,199,0,210,210,0,32877,6575,4383,74,Digitech,94.76190476190476,Good,20.87142857142857,Penalty,208.73809523809524,Good
2023-07-18,Tuesday,AGT_029,Hindi,650,950,71,1154,1013,141,206002,41200,27467,395,Digitech,87.71929824561403,Good,27.11451135241856,Penalty,271.14412635735437,Penalty
2023-07-18,Tuesday,AGT_029,Bengali,99,187,30,276,217,59,41974,8394,5596,62,Digitech,76.01626016260163,Penalty,25.788018433179722,Penalty,257.89861751152074,Penalty
2023-07-18,Tuesday,AGT_029,Marathi,201,240,19,276,240,36,41395,8279,5519,72,Digitech,93.3852140077821,Good,22.995833333333334,Penalty,229.97083333333333,Good
2023-07-18,Tuesday,AGT_029,Telugu,88,161,13,193,163,30,28374,5674,3783,18,Digitech,89.44444444444444,Good,23.208588957055216,Penalty,232.09202453987731,Good
2023-07-18,Tuesday,AGT_029,Tamil,73,122,31,198,152,46,27642,5528,3685,58,Digitech,73.05389221556887,Penalty,24.24342105263158,Penalty,242.4671052631579,Penalty
2023-07-18,Tuesday,AGT_029,Gujarati,121,146,24,186,146,40,28609,5721,3814,20,Digitech,90.12345679012346,Good,26.123287671232877,Penalty,261.26027397260276,Penalty
2023-07-18,Tuesday,AGT_029,Urdu,60,94,9,114,94,20,15774,3154,2103,24,Digitech,89.52380952380953,Good,22.372340425531913,Penalty,223.7340425531915,Good
2023-07-18,Tuesday,AGT_029,Kannada,54,66,5,81,69,12,12159,2431,1621,21,Digitech,86.8421052631579,Good,23.492753623188406,Penalty,234.94202898550725,Good
2023-07-18,Tuesday,AGT_029,Odia,54,84,2,93,89,4,17255,3451,2300,14,Digitech,92.3076923076923,Good,25.84269662921348,Penalty,258.4943820224719,Penalty
2023-07-18,Tuesday,AGT_029,Malayalam,49,97,7,127,115,12,19305,3861,2574,39,Digitech,80.83333333333333,Penalty,22.382608695652173,Penalty,223.82608695652175,Good
2023-07-18,Tuesday,AGT_029,Punjabi,13,23,6,37,28,9,5641,1128,752,10,Digitech,74.19354838709677,Penalty,26.857142857142858,Penalty,268.60714285714283,Penalty
2023-07-18,Tuesday,AGT_029,Assamese,223,270,16,384,359,25,61280,12256,8170,108,Digitech,73.36956521739131,Penalty,22.75766016713092,Penalty,227.5933147632312,Good
2023-07-18,Tuesday,AGT_034,Hindi,1014,1408,160,1906,1647,259,243297,48659,32439,629,Digitech,80.64146620847652,Penalty,19.695810564663024,Good,196.9611414693382,Good
2023-07-18,Tuesday,AGT_034,Bengali,162,258,26,298,258,40,39191,7838,5225,81,Digitech,94.85294117647058,Good,20.251937984496124,Penalty,202.53488372093022,Good
2023-07-18,Tuesday,AGT_034,Marathi,182,208,2,230,227,3,41663,8332,5555,36,Digitech,91.22807017543859,Good,24.47136563876652,Penalty,244.7136563876652,Penalty
2023-07-18,Tuesday,AGT_034,Telugu,128,146,12,168,149,19,24234,4846,3231,55,Digitech,93.58974358974359,Good,21.684563758389263,Penalty,216.8523489932886,Good
2023-07-18,Tuesday,AGT_034,Tamil,89,151,12,182,157,25,28337,5667,3778,57,Digitech,88.8235294117647,Good,24.063694267515924,Penalty,240.64968152866243,Penalty
2023-07-18,Tuesday,AGT_034,Gujarati,104,147,9,173,155,18,28805,5761,3840,39,Digitech,89.63414634146342,Good,24.774193548387096,Penalty,247.78064516129032,Penalty
2023-07-18,Tuesday,AGT_034,Urdu,92,108,18,163,135,28,22857,4571,3047,31,Digitech,74.48275862068967,Penalty,22.57037037037037,Penalty,225.74074074074073,Good
2023-07-18,Tuesday,AGT_034,Kannada,65,110,13,131,110,21,17123,3424,2283,28,Digitech,93.22033898305084,Good,20.754545454545454,Penalty,207.54545454545453,Good
2023-07-18,Tuesday,AGT_034,Odia,56,65,7,90,79,11,11653,2330,1553,28,Digitech,78.3132530120482,Penalty,19.658227848101266,Good,196.65822784810126,Good
2023-07-18,Tuesday,AGT_034,Malayalam,47,70,7,92,81,11,14207,2841,1894,27,Digitech,82.35294117647058,Penalty,23.382716049382715,Penalty,233.85185185185185,Good
2023-07-18,Tuesday,AGT_034,Punjabi,27,34,3,46,38,8,6901,1380,920,4,Digitech,79.06976744186046,Penalty,24.210526315789473,Penalty,242.1315789473684,Penalty
2023-07-18,Tuesday,AGT_034,Assamese,258,330,28,385,336,49,58499,11699,7799,54,Digitech,92.43697478991596,Good,23.211309523809526,Penalty,232.13392857142858,Good
2023-07-18,Tuesday,AGT_032,Hindi,758,1116,125,1360,1116,244,213943,42788,28525,147,Digitech,90.36437246963563,Good,25.560035842293907,Penalty,255.6057347670251,Penalty
2023-07-18,Tuesday,AGT_032,Bengali,203,299,19,419,376,43,58803,11760,7840,53,Digitech,74.75,Penalty,20.851063829787233,Penalty,208.51861702127658,Good
2023-07-18,Tuesday,AGT_032,Marathi,94,125,12,160,142,18,26107,5221,3480,19,Digitech,84.45945945945947,Penalty,24.507042253521128,Penalty,245.1267605633803,Penalty
2023-07-18,Tuesday,AGT_032,Telugu,93,172,20,252,225,27,38336,7667,5111,84,Digitech,74.13793103448276,Penalty,22.715555555555557,Penalty,227.17333333333335,Good
2023-07-18,Tuesday,AGT_032,Tamil,91,145,12,175,157,18,30951,6190,4126,60,Digitech,88.95705521472392,Good,26.280254777070063,Penalty,262.8471337579618,Penalty
2023-07-18,Tuesday,AGT_032,Gujarati,143,188,10,222,197,25,37078,7415,4943,69,Digitech,88.67924528301887,Good,25.091370558375633,Penalty,250.94416243654823,Penalty
2023-07-18,Tuesday,AGT_032,Urdu,79,100,16,127,104,23,19388,3877,2585,15,Digitech,90.09009009009009,Good,24.85576923076923,Penalty,248.55769230769232,Penalty
2023-07-18,Tuesday,AGT_032,Kannada,76,120,14,148,124,24,21235,4247,2831,46,Digitech,89.55223880597015,Good,22.830645161290324,Penalty,228.33064516129033,Good
2023-07-18,Tuesday,AGT_032,Odia,91,104,10,135,121,14,20459,4091,2727,31,Digitech,83.2,Penalty,22.537190082644628,Penalty,225.4297520661157,Good
2023-07-18,Tuesday,AGT_032,Malayalam,65,85,11,109,93,16,16928,3385,2257,15,Digitech,86.73469387755102,Good,24.268817204301076,Penalty,242.68817204301075,Penalty
2023-07-18,Tuesday,AGT_032,Punjabi,28,52,7,64,52,12,9430,1886,1257,12,Digitech,91.22807017543859,Good,24.173076923076923,Penalty,241.78846153846155,Penalty
2023-07-18,Tuesday,AGT_032,Assamese,201,244,15,341,317,24,61750,12350,8233,107,Digitech,74.84662576687117,Penalty,25.971608832807572,Penalty,259.7255520504732,Penalty
2023-07-18,Tuesday,AGT_025,Hindi,637,1015,208,1347,1015,332,178290,35658,23772,133,Digitech,89.11325724319579,Good,23.420689655172414,Penalty,234.20689655172413,Good
2023-07-18,Tuesday,AGT_025,Bengali,155,257,35,330,278,52,46133,9226,6151,75,Digitech,87.11864406779661,Good,22.12589928057554,Penalty,221.25899280575538,Good
2023-07-18,Tuesday,AGT_025,Marathi,99,188,18,216,188,28,33250,6650,4433,54,Digitech,94.94949494949495,Good,23.579787234042552,Penalty,235.81382978723406,Good
2023-07-18,Tuesday,AGT_025,Telugu,129,146,10,207,181,26,29929,5985,3990,43,Digitech,74.11167512690355,Penalty,22.044198895027623,Penalty,220.46408839779005,Good
2023-07-18,Tuesday,AGT_025,Tamil,137,174,14,204,181,23,35912,7182,4788,52,Digitech,91.57894736842105,Good,26.45303867403315,Penalty,264.5414364640884,Penalty
2023-07-18,Tuesday,AGT_025,Gujarati,121,150,9,183,170,13,28417,5683,3789,28,Digitech,86.20689655172413,Good,22.288235294117648,Penalty,222.8764705882353,Good
2023-07-18,Tuesday,AGT_025,Urdu,78,124,15,172,151,21,27682,5536,3690,50,Digitech,78.98089171974523,Penalty,24.43708609271523,Penalty,244.42384105960264,Penalty
2023-07-18,Tuesday,AGT_025,Kannada,49,82,4,114,108,6,20942,4188,2792,14,Digitech,74.54545454545455,Penalty,25.85185185185185,Penalty,258.537037037037,Penalty
2023-07-18,Tuesday,AGT_025,Odia,81,97,17,123,99,24,19704,3940,2627,20,Digitech,91.50943396226415,Good,26.535353535353536,Penalty,265.3636363636364,Penalty
2023-07-18,Tuesday,AGT_025,Malayalam,37,63,2,89,85,4,15984,3196,2131,14,Digitech,72.41379310344827,Penalty,25.070588235294117,Penalty,250.71764705882353,Penalty
2023-07-18,Tuesday,AGT_025,Punjabi,36,58,5,74,66,8,12399,2479,1653,24,Digitech,84.05797101449275,Penalty,25.045454545454547,Penalty,250.46969696969697,Penalty
2023-07-18,Tuesday,AGT_025,Assamese,247,306,73,423,327,96,57126,11425,7616,51,Digitech,87.42857142857143,Good,23.29051987767584,Penalty,232.92660550458714,Good
2023-07-18,Tuesday,AGT_038,Hindi,1149,1613,92,2018,1829,189,307598,61519,41013,288,Digitech,83.74870197300103,Penalty,22.423728813559322,Penalty,224.23728813559322,Good
2023-07-18,Tuesday,AGT_038,Bengali,152,244,24,332,288,44,52602,10520,7013,46,Digitech,79.22077922077922,Penalty,24.350694444444443,Penalty,243.52430555555554,Penalty
2023-07-18,Tuesday,AGT_038,Marathi,159,227,10,260,242,18,39183,7836,5224,89,Digitech,90.8,Good,21.58677685950413,Penalty,215.8801652892562,Good
2023-07-18,Tuesday,AGT_038,Telugu,113,161,12,206,176,30,31558,6311,4207,21,Digitech,82.9896907216495,Penalty,23.90340909090909,Penalty,239.0681818181818,Good
2023-07-18,Tuesday,AGT_038,Tamil,91,154,23,200,164,36,30757,6151,4101,56,Digitech,87.00564971751412,Good,25.00609756097561,Penalty,250.0548780487805,Penalty
2023-07-18,Tuesday,AGT_038,Gujarati,70,115,11,168,153,15,29621,5924,3949,57,Digitech,73.24840764331209,Penalty,25.81045751633987,Penalty,258.1307189542484,Penalty
2023-07-18,Tuesday,AGT_038,Urdu,63,101,15,129,109,20,18404,3680,2453,19,Digitech,88.59649122807018,Good,22.504587155963304,Penalty,225.11009174311926,Good
2023-07-18,Tuesday,AGT_038,Kannada,84,116,18,160,131,29,21341,4268,2845,45,Digitech,81.69014084507043,Penalty,21.717557251908396,Penalty,217.206106870229,Good
2023-07-18,Tuesday,AGT_038,Odia,64,86,9,116,100,16,17793,3558,2372,35,Digitech,80.37383177570094,Penalty,23.72,Penalty,237.23,Good
2023-07-18,Tuesday,AGT_038,Malayalam,58,81,13,116,92,24,18063,3612,2408,31,Digitech,78.64077669902912,Penalty,26.17391304347826,Penalty,261.7717391304348,Penalty
2023-07-18,Tuesday,AGT_038,Punjabi,41,54,12,82,66,16,10697,2139,1426,10,Digitech,77.14285714285715,Penalty,21.606060606060606,Penalty,216.0909090909091,Good
2023-07-18,Tuesday,AGT_038,Assamese,153,270,29,323,272,51,51405,10281,6854,89,Digitech,91.83673469387756,Good,25.198529411764707,Penalty,251.98529411764707,Penalty
2023-07-18,Tuesday,AGT_036,Hindi,888,1258,106,1563,1327,236,211571,42314,28209,343,Digitech,86.34179821551132,Good,21.257724189902035,Penalty,212.5802562170309,Good
2023-07-18,Tuesday,AGT_036,Bengali,145,198,3,251,244,7,44756,8951,5967,87,Digitech,79.83870967741935,Penalty,24.454918032786885,Penalty,244.5655737704918,Penalty
2023-07-18,Tuesday,AGT_036,Marathi,139,226,36,288,226,62,43561,8712,5808,32,Digitech,89.68253968253968,Good,25.699115044247787,Penalty,256.99557522123894,Penalty
2023-07-18,Tuesday,AGT_036,Telugu,112,160,20,224,195,29,30589,6117,4078,52,Digitech,78.43137254901961,Penalty,20.912820512820513,Penalty,209.14871794871794,Good
2023-07-18,Tuesday,AGT_036,Tamil,100,136,13,181,161,20,31577,6315,4210,45,Digitech,80.95238095238095,Penalty,26.149068322981368,Penalty,261.5031055900621,Penalty
2023-07-18,Tuesday,AGT_036,Gujarati,85,131,6,162,154,8,29746,5949,3966,16,Digitech,83.97435897435898,Penalty,25.753246753246753,Penalty,257.538961038961,Penalty
2023-07-18,Tuesday,AGT_036,Urdu,68,101,14,133,114,19,21873,4374,2916,20,Digitech,84.87394957983193,Penalty,25.57894736842105,Penalty,255.81578947368422,Penalty
2023-07-18,Tuesday,AGT_036,Kannada,62,114,14,143,117,26,22473,4494,2996,23,Digitech,88.37209302325581,Good,25.60683760683761,Penalty,256.0940170940171,Penalty
2023-07-18,Tuesday,AGT_036,Odia,90,119,9,140,119,21,22495,4499,2999,31,Digitech,90.83969465648855,Good,25.201680672268907,Penalty,252.0420168067227,Penalty
2023-07-18,Tuesday,AGT_036,Malayalam,36,73,14,99,74,25,14194,2838,1892,27,Digitech,85.88235294117646,Good,25.56756756756757,Penalty,255.72972972972974,Penalty
2023-07-18,Tuesday,AGT_036,Punjabi,44,71,6,82,72,10,12298,2459,1639,15,Digitech,93.42105263157895,Good,22.76388888888889,Penalty,227.72222222222223,Good
2023-07-18,Tuesday,AGT_036,Assamese,162,212,17,284,256,28,48374,9674,6449,86,Digitech,79.40074906367042,Penalty,25.19140625,Penalty,251.94140625,Penalty
2023-07-18,Tuesday,AGT_049,Hindi,703,1020,49,1442,1372,70,235506,47101,31400,396,Digitech,73.22325915290739,Penalty,22.886297376093296,Penalty,228.86807580174928,Good
2023-07-18,Tuesday,AGT_049,Bengali,218,260,11,318,289,29,41024,8204,5469,43,Digitech,84.69055374592834,Penalty,18.92387543252595,Good,189.26297577854672,Good
2023-07-18,Tuesday,AGT_049,Marathi,128,214,21,268,235,33,39278,7855,5237,63,Digitech,86.63967611336032,Good,22.285106382978725,Penalty,222.85106382978722,Good
2023-07-18,Tuesday,AGT_049,Telugu,183,206,9,229,206,23,35598,7119,4746,49,Digitech,93.63636363636364,Good,23.038834951456312,Penalty,230.40291262135923,Good
2023-07-18,Tuesday,AGT_049,Tamil,65,99,4,109,99,10,14436,2887,1924,16,Digitech,94.28571428571428,Good,19.434343434343436,Good,194.41414141414143,Good
2023-07-18,Tuesday,AGT_049,Gujarati,150,169,7,184,169,15,29013,5802,3868,34,Digitech,95.48022598870057,Good,22.88757396449704,Penalty,228.89349112426035,Good
2023-07-18,Tuesday,AGT_049,Urdu,56,85,10,112,92,20,14709,2941,1961,10,Digitech,83.33333333333334,Penalty,21.315217391304348,Penalty,213.16304347826087,Good
2023-07-18,Tuesday,AGT_049,Kannada,50,96,21,144,109,35,17043,3408,2272,19,Digitech,78.04878048780488,Penalty,20.844036697247706,Penalty,208.4678899082569,Good
2023-07-18,Tuesday,AGT_049,Odia,76,111,13,136,117,19,19688,3937,2625,28,Digitech,90.2439024390244,Good,22.435897435897434,Penalty,224.35897435897436,Good
2023-07-18,Tuesday,AGT_049,Malayalam,63,82,10,116,102,14,18409,3681,2454,11,Digitech,77.35849056603774,Penalty,24.058823529411764,Penalty,240.62745098039215,Penalty
2023-07-18,Tuesday,AGT_049,Punjabi,33,40,10,59,40,19,5664,1132,755,11,Digitech,81.63265306122449,Penalty,18.875,Good,188.775,Good
2023-07-18,Tuesday,AGT_049,Assamese,117,171,8,234,213,21,39434,7886,5257,69,Digitech,75.66371681415929,Penalty,24.68075117370892,Penalty,246.84037558685446,Penalty
2023-07-18,Tuesday,AGT_010,Hindi,900,1190,56,1341,1244,97,235636,47127,31418,457,Digitech,92.60700389105058,Good,25.255627009646304,Penalty,252.55707395498393,Penalty
2023-07-18,Tuesday,AGT_010,Bengali,175,221,36,303,253,50,40076,8015,5343,56,Digitech,82.77153558052434,Penalty,21.118577075098813,Penalty,211.20158102766797,Good
2023-07-18,Tuesday,AGT_010,Marathi,82,156,15,221,201,20,35342,7068,4712,75,Digitech,75.72815533980582,Penalty,23.442786069651742,Penalty,234.43781094527364,Good
2023-07-18,Tuesday,AGT_010,Telugu,130,195,30,283,244,39,43304,8660,5773,92,Digitech,77.07509881422925,Penalty,23.65983606557377,Penalty,236.62704918032787,Good
2023-07-18,Tuesday,AGT_010,Tamil,71,135,14,163,135,28,22707,4541,3027,23,Digitech,90.60402684563759,Good,22.42222222222222,Penalty,224.25925925925927,Good
2023-07-18,Tuesday,AGT_010,Gujarati,91,154,11,185,162,23,27806,5561,3707,56,Digitech,88.50574712643679,Good,22.882716049382715,Penalty,228.85185185185185,Good
2023-07-18,Tuesday,AGT_010,Urdu,89,118,8,142,125,17,23170,4634,3089,23,Digitech,88.05970149253731,Good,24.712,Penalty,247.144,Penalty
2023-07-18,Tuesday,AGT_010,Kannada,62,97,12,129,109,20,18615,3723,2482,35,Digitech,82.90598290598291,Penalty,22.770642201834864,Penalty,227.70642201834863,Good
2023-07-18,Tuesday,AGT_010,Odia,55,84,10,108,92,16,15531,3106,2070,18,Digitech,85.71428571428571,Good,22.5,Penalty,225.07608695652175,Good
2023-07-18,Tuesday,AGT_010,Malayalam,66,104,13,125,104,21,16357,3271,2181,23,Digitech,92.85714285714286,Good,20.971153846153847,Penalty,209.70192307692307,Good
2023-07-18,Tuesday,AGT_010,Punjabi,29,38,0,51,51,0,8174,1634,1089,10,Digitech,74.50980392156863,Penalty,21.352941176470587,Penalty,213.66666666666666,Good
2023-07-18,Tuesday,AGT_010,Assamese,183,279,18,350,313,37,54200,10840,7226,123,Digitech,84.03614457831326,Penalty,23.08626198083067,Penalty,230.8817891373802,Good
